snr_db,symbol_id,I_clean,Q_clean,rx_I,rx_Q
0,0,-0.9486832980505138,-0.9486832980505138,-0.651752473061976,-0.13245166460283286
0,0,-0.9486832980505138,-0.9486832980505138,-0.13110343910153088,-0.3181642142301778
0,0,-0.9486832980505138,-0.9486832980505138,-1.332073749163719,-0.7324018409998352
0,0,-0.9486832980505138,-0.9486832980505138,-1.2643317357686699,-1.7157530814969093
0,0,-0.9486832980505138,-0.9486832980505138,-0.6852428435977369,-0.9283423023788001
0,0,-0.9486832980505138,-0.9486832980505138,-1.0954370760564023,-1.1565216925539759
0,0,-0.9486832980505138,-0.9486832980505138,-2.0687283821759754,-1.4720622625469906
0,0,-0.9486832980505138,-0.9486832980505138,-0.9214256903261071,-2.390339654792771
0,0,-0.9486832980505138,-0.9486832980505138,-0.49309274606339565,-0.5742154010399165
0,0,-0.9486832980505138,-0.9486832980505138,-1.4183086164935756,-1.653600279639721
0,0,-0.9486832980505138,-0.9486832980505138,-1.154044149965794,-0.6570612599640633
0,0,-0.9486832980505138,-0.9486832980505138,-1.754810065273542,-1.5388556313296786
0,0,-0.9486832980505138,-0.9486832980505138,-0.436439210541828,-0.11252255140988343
0,0,-0.9486832980505138,-0.9486832980505138,-1.3886273224223258,0.2920541128134495
0,0,-0.9486832980505138,-0.9486832980505138,-0.18543771256508457,-0.14929021963738665
0,0,-0.9486832980505138,-0.9486832980505138,-1.570207125286207,-1.6913922547679507
0,0,-0.9486832980505138,-0.9486832980505138,-0.5636904817853219,-1.7991428066718713
0,0,-0.9486832980505138,-0.9486832980505138,-1.2719231556123096,-1.1202856381786668
0,0,-0.9486832980505138,-0.9486832980505138,-0.07816774977169028,-1.5094254907618132
0,0,-0.9486832980505138,-0.9486832980505138,-1.6660739584949718,-2.2024636417975887
0,0,-0.9486832980505138,-0.9486832980505138,-0.22873988505723541,-1.0362721211121924
0,0,-0.9486832980505138,-0.9486832980505138,-0.7503502978663146,-0.7260650832141714
0,0,-0.9486832980505138,-0.9486832980505138,-1.4278111441248376,0.26411201669627915
0,0,-0.9486832980505138,-0.9486832980505138,-0.6549564671686636,-2.022952706797966
0,0,-0.9486832980505138,-0.9486832980505138,-0.5426897978875167,-0.8777823092305868
0,0,-0.9486832980505138,-0.9486832980505138,-1.7160605481433895,-1.447565160511433
0,0,-0.9486832980505138,-0.9486832980505138,-1.016933729022358,-1.2046032157498607
0,0,-0.9486832980505138,-0.9486832980505138,-1.8804655247333537,-1.0132569295020923
0,0,-0.9486832980505138,-0.9486832980505138,-0.8252083701481,-1.0109414415741123
0,0,-0.9486832980505138,-0.9486832980505138,0.29344712508181314,-0.46437238797707864
0,0,-0.9486832980505138,-0.9486832980505138,-1.6784503565332503,-0.2120783647109563
0,0,-0.9486832980505138,-0.9486832980505138,-0.8301138910547969,0.7179606717714602
